店名:全季酒店(南京龙蟠中路店)	地区:珠江路沿线，距离珠江路245m	价格:411
店名:维也纳智好酒店(南京河西金鹰店)	地区:应天大街/文体路，距离兴隆大街地铁站1.8km	价格:250
店名:汉庭(南京朝天宫店)	地区:莫愁湖/水西门，距离金丝利喜来登酒店695m	价格:244
店名:肯定水晶酒店(夫子庙三店)	地区:升州路/集庆路，距离瞻园115m	价格:238
店名:清沐精选酒店(新街口杨公井店)	地区:常府街/长白街，距离常府街地铁站275m	价格:217
店名:清沐精选酒店(南京玄武湖鼓楼地铁站)	地区:火车站/玄武湖，距离紫峰购物广场410m	价格:279
店名:南城往事·影院酒店	地区:南京南站/明发，距离南京南站地铁站725m	价格:328
店名:肯定精品酒店(玄武湖三牌楼店)	地区:三牌楼，距离山西路1.3km	价格:148
店名:榴园宾馆	地区:珠江路沿线，距离鸡鸣寺地铁站605m	价格:375
店名:万客居宾馆(夫子庙店)	地区:夫子庙地区，距离瞻园235m	价格:118
店名:南京机场宾馆(龙蟠中路店)	地区:秦淮区，距离武定门地铁站875m	价格:409
店名:美年华国际服务式公寓(南京南站天隆寺地铁站店)	地区:雨花台区，距离天隆寺地铁站215m	价格:248
店名:如家商旅酒店(南京江宁上元大街万达广场店)	地区:东山镇，距离南京南站5.0km	价格:240
店名:雨花精品酒店公寓	地区:雨花台区，距离天隆寺地铁站195m	价格:218
店名:轻住·鸟巢水晶酒店	地区:新街口地区，距离张府园地铁站490m	价格:248
店名:如家商旅酒店(新街口中心店)	地区:新街口地区，距离新街口地铁站390m	价格:365
店名:达美四季酒店	地区:湖南路，距离狮子桥340m	价格:298
店名:清沐精选酒店(南京南站南广场店)	地区:雨花台区，距离宏运大道地铁站630m	价格:349
店名:九色鹿酒店式公寓(南站店)	地区:南京南站/明发，距离明发广场地铁站570m	价格:300
店名:禾慕青年旅舍	地区:新街口地区，距离东方商城270m	价格:59
店名:栖园精品民宿(胜太路沿线店)	地区:胜太路，距离胜太西路地铁站390m	价格:198
店名:Z·home民宿	地区:徐庄软件园，距离苏宁总部·徐庄地铁站1.3km	价格:179
店名:桔子水晶酒店(南京逸仙桥总统府梅园新村店)	地区:常府街/长白街，距离西安门地铁站375m	价格:475
店名:骏怡连锁酒店(南京珠江路东南大学店)	地区:玄武区，距离新世界百货380m	价格:188
店名:鑫自在温泉民宿	地区:汤山镇，距离仙林站14.5km	价格:580
店名:也然遇见酒店(夫子庙老门东店)	地区:夫子庙地区，距离中华门站460m	价格:314
店名:汉庭(南京河西集庆门大街店)	地区:集庆门大街，距离莫愁湖地铁站1.6km	价格:273
店名:南京玄武湖智选假日酒店(Holiday Inn Express)	地区:火车站/玄武湖，距离九华山地铁站700m	价格:396
店名:如家酒店(南京新街口店)	地区:新街口地区，距离新街口270m	价格:283
店名:佩森精品酒店公寓(天隆寺地铁站雨花客厅店)	地区:雨花台区，距离天隆寺地铁站200m	价格:236
店名:南京戴斯国际酒店	地区:虹悦城，距离中华门地铁站555m	价格:437
店名:7天连锁酒店(南京三牌楼虹桥中心店)	地区:湖南路，距离山西路1.6km	价格:125
店名:榴莲芒果公寓式酒店	地区:江浦，距离南京工业大学地铁站295m	价格:109
店名:如家联盟华驿精选酒店(南京天元西路地铁站店)	地区:百家湖，距离天元西路地铁站185m	价格:117
店名:如家酒店(南京火车南站明发广场地铁站店)	地区:南京南站/明发，距离明发广场地铁站240m	价格:240
店名:全季酒店(南京航空航天大学店)	地区:瑞金路沿线，距离明故宫地铁站840m	价格:362
店名:虹桥饭店	地区:湖南路，距离山西路1.1km	价格:256
店名:蝶恋花园主题酒店(红山动物园地铁站店)	地区:和燕路，距离红山动物园地铁站640m	价格:115
店名:汉时风影院酒店公寓(清凉门大街店)	地区:环宇城，距离审计学院莫愁校区560m	价格:348
店名:东南青年汇·银城佳遇服务式公寓	地区:麒麟门，距离仙林站8.4km	价格:244
店名:南京国睿金陵大酒店	地区:雨花台区，距离刘村地铁站385m	价格:400
店名:汉庭优佳(南京仙鹤门店)	地区:仙林大学城，距离仙鹤门地铁站1.0km	价格:254
店名:全季酒店(南京南站店)	地区:南京南站/明发，距离明发广场地铁站305m	价格:440
店名:南京金帆万源酒店	地区:鼓楼区，距离金丝利喜来登酒店345m	价格:434
店名:锦江都城(南京东南大学店)	地区:九龙湖，距离诚信大道地铁站710m	价格:399
店名:桔子水晶南京奥体中心酒店	地区:奥体中心，距离兴隆大街地铁站585m	价格:489
店名:南京大吉温泉度假村	地区:浦口区，距离中华门站28.2km	价格:430
店名:康铂酒店(南京江宁开发区店)	地区:开发区，距离吉印大道地铁站1.4km	价格:289
店名:南京译城青年太空舱公寓	地区:和燕路，距离红山动物园地铁站515m	价格:59
店名:南京熊猫金陵大酒店	地区:建宁路，距离长途汽车总站895m	价格:379
店名:觅宿酒店	地区:汤山镇，距离仙林站15.4km	价格:158
店名:维也纳国际酒店(南京溧水中山西路店)	地区:溧水区，1km内无地铁站	价格:238
店名:仙林宾馆	地区:仙林大学城，距离南京财经大学仙林校区1.0km	价格:189
店名:深松客栈(中山风景区灵谷寺店)	地区:紫金山/孝陵卫，距离中山陵2.0km	价格:170
店名:尖微空间艺术酒店(南京夫子庙店)	地区:夫子庙地区，距离夫子庙地铁站430m	价格:228
店名:佰利亚公寓式酒店(南京江宁大学城龙眠大道地铁站店)	地区:义乌小商品城，距离龙眠大道地铁站435m	价格:168
店名:南京太和紫金大酒店	地区:珠江路沿线，距离1912125m	价格:460
店名:MY HOTEL ·南京每悦酒店	地区:建邺区，距离中胜地铁站395m	价格:479
店名:無桐里精品酒店	地区:紫金山/孝陵卫，距离中山陵805m	价格:562
店名:南京国际会议中心	地区:紫金山/孝陵卫，距离中山陵970m	价格:689
店名:微生活精品民宿(南京南站店)	地区:河定桥，距离胜太西路地铁站470m	价格:118
店名:创荟源·影院酒店	地区:南京南站/明发，距离南京南站地铁站720m	价格:250
店名:南京子曰未央私墅	地区:秦虹村/中华门，距离中华门站345m	价格:1082
店名:小半生墅宿吸猫撸狗的民宿(郁金香路店)	地区:雨花台区，距离大明路地铁站805m	价格:66
店名:7天连锁酒店(南京新街口常府街地铁站店)	地区:常府街/长白街，距离常府街地铁站320m	价格:189
店名:御冠酒店	地区:大学城，距离南医大·江苏经贸学院地铁站195m	价格:538
店名:Touch影视精品酒店	地区:湖南路，距离山西路100m	价格:293
店名:南京约翰花园大酒店	地区:溧水区，1km内无地铁站	价格:285
店名:布丁酒店(南京夫子庙张府园地铁站店)	地区:新街口地区，距离张府园地铁站180m	价格:151
店名:双门楼宾馆	地区:三牌楼，距离大观天地1.3km	价格:482
店名:古南都逸居酒店(新街口大行宫地铁站店)	地区:常府街/长白街，距离常府街地铁站400m	价格:408
店名:如家酒店(南京夫子庙老门东武定门地铁站店)	地区:夫子庙地区，距离夫子庙210m	价格:273
店名:南京ST·影院酒店(南京南站证大喜玛拉雅店)	地区:南京南站/明发，距离南京南站地铁站725m	价格:468
店名:维也纳酒店(南京中山陵店)	地区:栖霞区，距离仙林站10.4km	价格:269
店名:雨润中央公馆行政酒店(奥体中心店)	地区:奥体中心，距离奥体东地铁站325m	价格:384
店名:尚好影院酒店公寓(河西万达店)	地区:建邺万达，距离集庆门大街地铁站325m	价格:268
店名:南京月影酒店	地区:新街口地区，距离张府园地铁站340m	价格:198
店名:如家酒店·neo(南京上海路地铁站朝天宫店)	地区:秦淮区，距离金丝利喜来登酒店370m	价格:257
店名:旅驿客栈	地区:新街口地区，距离东方商城290m	价格:178
店名:维也纳酒店(南京浦口浦珠中路店)	地区:浦口区，距离南京站10.0km	价格:268
店名:清沐连锁酒店(龙江地铁站新城市广场店)	地区:草场门/龙江，距离龙江地铁站515m	价格:168
店名:海友酒店(南京珠江路店)	地区:珠江路沿线，距离新世界百货290m	价格:156
店名:宜必思酒店(南京江北新区弘阳广场店)	地区:弘阳广场/新一城，距离柳洲东路地铁站1.6km	价格:175
店名:柏林公寓式酒店(国际博览中心儿童医院店)	地区:建邺区，距离永初路地铁站785m	价格:248
店名:南京生生青年旅舍	地区:新街口地区，距离新街口地铁站270m	价格:55
店名:古南都玉澜庭酒店(明故宫地铁站店)	地区:瑞金路沿线，距离明故宫地铁站315m	价格:316
店名:如家酒店(南京湖南路狮子桥美食街店)	地区:湖南路，距离狮子桥205m	价格:208
店名:818精品酒店	地区:新街口地区，距离上海路地铁站110m	价格:229
店名:如家精选酒店(南京新街口店)	地区:新街口地区，距离金鹰200m	价格:436
店名:清沐连锁酒店(南京河西江东北路店)	地区:草场门/龙江，距离龙江地铁站710m	价格:190
店名:维也纳酒店(南京六合区政府龙池地铁站店)	地区:龙池，距离龙池地铁站170m	价格:218
店名:海豚恋•影院酒店	地区:托乐嘉，距离翠屏山地铁站320m	价格:239
店名:花季酒店(万达广场东新南路店)	地区:东山镇，距离天印大道地铁站2.0km	价格:158
店名:汉越庭精品酒店	地区:江宁区，距离禄口国际机场2.5km	价格:136
店名:半家青旅民宿(鼓楼玄武湖店)	地区:火车站/玄武湖，距离紫峰购物广场580m	价格:64
店名:格林联盟酒店(莫愁湖公园店)	地区:莫愁湖/水西门，距离莫愁湖地铁站790m	价格:189
店名:如家酒店(南京江宁龙眠大道地铁站天元东路大学城店)	地区:大学城，距离南医大·江苏经贸学院地铁站1.2km	价格:144
店名:条形码艺术酒店	地区:常府街/长白街，距离常府街地铁站545m	价格:199
店名:中山大厦	地区:珠江路沿线，距离珠江路地铁站110m	价格:429
店名:南京爱丁堡酒店	地区:百家湖，距离天元西路地铁站390m	价格:424
店名:泰森酒店	地区:雨花台区，距离宏运大道地铁站740m	价格:267
店名:如家商旅酒店(南京夫子庙三山街地铁站店)	地区:升州路/集庆路，距离三山街地铁站210m	价格:360
店名:柠檬精品影院酒店公寓	地区:集庆门大街，距离集庆门大街地铁站315m	价格:238
店名:古南都大桥饭店	地区:大桥南路，距离大观天地1.0km	价格:448
店名:古南都亦闲公馆(上海路地铁站店)	地区:南大/南师大，距离云南路地铁站185m	价格:367
店名:汉庭(南京奥体中心店)	地区:奥体中心，距离奥体东地铁站540m	价格:352
店名:南京朗悦酒店	地区:南京南站/明发，距离南京南站地铁站675m	价格:268
店名:小隐汤泉花海酒店	地区:浦口区，距离中华门站28.9km	价格:446
店名:南山湖度假村	地区:江宁区，距离禄口国际机场27.0km	价格:220
店名:莱顿无人自助式公寓酒店(东南大学诚信大道店)	地区:九龙湖，距离诚信大道地铁站580m	价格:179
店名:越时空.那年那天酒店公寓	地区:珠江路沿线，距离新世界百货255m	价格:198
店名:怡莱酒店(南京浦口南信大精品店)	地区:南钢，距离卸甲甸地铁站665m	价格:179
店名:丽湖雅致空港酒店	地区:江宁区，距离禄口国际机场6.0km	价格:480
店名:南京汤山温泉房车营地	地区:汤山镇，距离仙林站14.6km	价格:327
店名:南京开元大酒店	地区:江浦，距离文德路地铁站550m	价格:452
店名:九龙湖宾馆	地区:开发区，距离吉印大道地铁站1.7km	价格:336
店名:清沐精品酒店(南京南站北广场店)	地区:南京南站/明发，距离南京南站地铁站410m	价格:289
店名:南京宇霖宾馆	地区:江宁区，距离铜山地铁站1.9km	价格:110
店名:橙子时尚情侣主题酒店(江宁万达店)	地区:江宁万达，距离南京南站4.7km	价格:158
店名:南京璟尚精品酒店式公寓(南站店)	地区:南京南站/明发，距离宏运大道地铁站755m	价格:258
店名:清沐精选酒店(南京湖南路步行街店)	地区:湖南路，距离狮子桥255m	价格:229
店名:枫叶美宿影院酒店	地区:浦口区，距离泰山新村地铁站225m	价格:188
店名:南京徐庄苏宁雅悦酒店	地区:徐庄软件园，距离苏宁总部·徐庄地铁站1.3km	价格:389
店名:锦江之星(南京迈皋桥店)	地区:和燕路，距离迈皋桥地铁站280m	价格:206
店名:锦江都城(南京夫子庙秦淮经典店)	地区:夫子庙地区，距离瞻园280m	价格:541
店名:如家酒店(南京新城市广场龙江地铁站店)	地区:草场门/龙江，距离龙江地铁站460m	价格:251
店名:乐栖山房民宿	地区:溧水区，1km内无地铁站	价格:358
店名:蓝鲸太空舱	地区:紫金山/孝陵卫，距离下马坊地铁站140m	价格:78
店名:汉庭(南京仙鹤门紫东商业街店)	地区:仙林大学城，距离仙鹤门地铁站655m	价格:234
店名:南京创艺酒店公寓	地区:火车站/玄武湖，距离红山动物园地铁站415m	价格:238
店名:公塘瑞景民宿	地区:江宁区，距离禄口国际机场18.3km	价格:158
店名:金陵行宫网红酒店	地区:常府街/长白街，距离大行宫地铁站160m	价格:238
店名:Gentleman好先生酒店(南京禄口机场王朝二店)	地区:江宁区，距离禄口机场地铁站1.8km	价格:187
店名:窝石榴酒店(南京夫子庙老门东店)	地区:秦虹村/中华门，距离雨花门地铁站550m	价格:308
店名:西遇家影院酒店(南大金陵店)	地区:南京信息工程大学，距离高新开发区地铁站1.2km	价格:138
店名:个尔仲宿共享酒店(南京新街口地铁站店)	地区:新街口地区，距离金鹰460m	价格:79
店名:西雅图精品酒店公寓	地区:雨花台区，距离天隆寺地铁站180m	价格:263
店名:7天优品酒店(南京信息工程大学地铁站店)	地区:南京信息工程大学，距离信息工程大学地铁站240m	价格:126
店名:和颐至格酒店(南京六合区政府龙池地铁站店)	地区:龙池，距离龙池地铁站1.1km	价格:210
店名:世纪缘湖滨花园酒店(太阳宫店)	地区:火车站/玄武湖，距离岗子村地铁站205m	价格:426
店名:如家酒店(南京南航大学明故宫瑞金路店)	地区:瑞金路沿线，距离明故宫地铁站1.0km	价格:212
店名:雪拉同主题酒店	地区:万寿，距离南京站4.7km	价格:167
店名:意酒店(南京奥体中心兴隆大街地铁站店)	地区:应天大街/文体路，距离兴隆大街地铁站470m	价格:179
店名:从前慢青年旅舍(新街口珠江路地铁站店)	地区:玄武区，距离中山路265m	价格:39
店名:翠屏山宾馆	地区:开发区，距离天元西路地铁站1.2km	价格:395
店名:如家酒店·neo(南京长途汽车东站林业大学新庄地铁站店)	地区:火车站/玄武湖，距离蒋王庙社区地铁站1.2km	价格:237
店名:之敏庄主题酒店(夫子庙中山陵店)	地区:瑞金路沿线，距离明故宫地铁站1.5km	价格:299
店名:如家酒店(南京水西门大街莫愁湖地铁站店)	地区:莫愁湖/水西门，距离莫愁湖地铁站510m	价格:197
店名:君驿国际酒店(徐庄软件园仙林大学城店)	地区:徐庄软件园，距离苏宁总部·徐庄地铁站1.3km	价格:248
店名:慕斯假日酒店	地区:江浦，距离南京工业大学地铁站855m	价格:188
店名:三个火柴精品青年旅社(新街口店)	地区:新街口地区，距离新街口190m	价格:39
店名:格林豪泰酒店(南京江宁东麒路汽车4S园店)	地区:众彩市场，距离南京南站7.7km	价格:170
店名:天灿棕榈岛酒店	地区:热河南路/三岔河，距离大观天地1.0km	价格:178
店名:清沐连锁酒店(南京迈皋桥店)	地区:迈皋桥/和燕路，距离迈皋桥地铁站230m	价格:128
店名:布丁酒店(南京南站北广场店)	地区:南京南站/明发，距离南京南站375m	价格:187
店名:TT TOUCH影院酒店(南京新街口常府街地铁站店)	地区:新街口地区，距离常府街地铁站355m	价格:268
店名:小南国精品酒店	地区:江宁区，距离南京南站615m	价格:99
店名:南京夜泊秦淮君亭酒店·秦淮书舍	地区:夫子庙地区，距离瞻园400m	价格:1219
店名:锦江之星(南京火车南站店)	地区:南京南站/明发，距离大明路地铁站205m	价格:189
店名:维也纳酒店(南京长江大桥阅江楼店)	地区:南京西站，距离大观天地1.1km	价格:259
店名:南京板桥亚朵酒店	地区:花生唐购物公园，距离南京南站15.2km	价格:399
店名:朴宿house客栈	地区:徐庄软件园，距离苏宁总部·徐庄地铁站1.3km	价格:258
店名:豪庭酒店公寓(夫子庙店)	地区:夫子庙地区，距离夫子庙地铁站140m	价格:278
店名:南京清白驿青年客栈	地区:湖南路，距离狮子桥635m	价格:80
店名:邑宿酒店(南京夫子庙店)	地区:秦淮区，距离夫子庙地铁站595m	价格:488
店名:南京金峰汇大酒店	地区:安德门/小行，距离天隆寺地铁站560m	价格:431
店名:得半庄园度假酒店	地区:高淳区，1km内无地铁站	价格:478
店名:卡露里自助式公寓(河定桥地铁站店)	地区:河定桥，距离河定桥地铁站75m	价格:191
店名:全季酒店(南京新街口户部街店)	地区:常府街/长白街，距离常府街地铁站270m	价格:528
店名:小庄花园青年旅舍(新街口珠江路店)	地区:玄武区，距离中山路335m	价格:39
店名:南京隐南门东酒店	地区:秦虹村/中华门，距离中华门站555m	价格:796
店名:驿啹精选酒店	地区:明发滨江，距离柳洲东路地铁站645m	价格:116
店名:清沐精品酒店(南京水西门大街莫愁湖店)	地区:莫愁湖/水西门，距离莫愁湖地铁站910m	价格:146
店名:南京火车站亚朵酒店	地区:火车站/玄武湖，距离火车站255m	价格:516
店名:南京云水涧文化展示中心客房	地区:江宁滨江开发区，距离南京南站18.6km	价格:278
店名:锦江都城(南京将军大道河海大学店)	地区:将军山，距离河海大学·佛城西路地铁站505m	价格:339
店名:宜必思酒店(南京江宁天印大道店)	地区:江宁区，距离南京南站5.8km	价格:195
店名:国信大酒店	地区:新街口地区，距离南京中心大酒店310m	价格:434
店名:汉庭(南京黄埔路店)	地区:珠江路沿线，距离西安门地铁站640m	价格:352
店名:汉庭(南京板桥振兴路店)	地区:雨花台区，距离南京南站13.8km	价格:185
店名:桔子精选南京逸仙桥总统府梅园新村酒店	地区:常府街/长白街，距离西安门地铁站370m	价格:450
店名:山水时尚酒店(南京南站店)	地区:虹悦城，距离雨花台1.3km	价格:520
店名:布丁酒店(南京江宁大学城店)	地区:义乌小商品城，距离龙眠大道地铁站330m	价格:98
店名:空中花园酒店	地区:新街口地区，距离常府街地铁站410m	价格:198
店名:屋苏雨精品酒店公寓(南京南站天隆寺地铁站店)	地区:雨花台区，距离天隆寺地铁站185m	价格:315
店名:锦江之星(南京紫金山花园路店)	地区:火车站/玄武湖，距离蒋王庙社区地铁站550m	价格:199
店名:铂悦精品酒店公寓	地区:百家湖，距离百家湖地铁站205m	价格:268
店名:南京勐拉温泉汤屋客栈	地区:汤山镇，距离仙林站15.6km	价格:399
店名:7天优品酒店(南京新街口地铁站店)	地区:新街口地区，距离时尚莱迪商城125m	价格:285
店名:如家酒店(南京盐仓桥广场双门楼虎踞北路店)	地区:三牌楼，距离水木秦淮时尚街区1.6km	价格:155
店名:瑞莱克斯公寓	地区:栖霞区，距离仙林湖地铁站725m	价格:398
店名:云归酒店	地区:秦虹村/中华门，距离中华门站345m	价格:600
店名:汉庭(南京鼓楼广场店)	地区:南大/南师大，距离紫峰购物广场245m	价格:381
店名:清沐连锁酒店(南京浦口天润城弘阳广场店)	地区:弘阳广场/新一城，距离泰山新村地铁站905m	价格:116
店名:桔子精选南京安德门酒店	地区:安德门/小行，距离安德门地铁站445m	价格:381
店名:肯定宾馆(夫子庙太平南路地铁口店)	地区:夫子庙地区，距离夫子庙地铁站280m	价格:158
店名:锦江之星(南京珠江路小营北路店)	地区:珠江路沿线，距离九华山地铁站485m	价格:189
店名:家美好太空胶囊酒店	地区:火车站/玄武湖，距离火车站415m	价格:79
店名:7天优品酒店(南京夫子庙地铁站景区店)	地区:夫子庙地区，距离夫子庙地铁站200m	价格:273
店名:全季酒店(南京朝天宫店)	地区:秦淮区，距离上海路地铁站720m	价格:450
店名:Time主题酒店(南京南站软件大道地铁站店)	地区:雨花台区，距离软件大道地铁站140m	价格:258
店名:幸福里酒店公寓	地区:南京国际博览中心/元通，距离永初路地铁站755m	价格:223
店名:西雅图情侣主题酒店(江宁万达店)	地区:东山镇，距离南京南站4.6km	价格:208
店名:南京泽天大酒店	地区:升州路/集庆路，距离三山街地铁站830m	价格:278
店名:南京栖园民宿	地区:汤山镇，距离仙林站15.5km	价格:688
店名:如家酒店(南京南站胜太西路翠屏山地铁站店)	地区:胜太路，距离翠屏山地铁站410m	价格:260
店名:汉庭(南京浦口信息工程大学地铁站店)	地区:南钢，距离信息工程大学地铁站555m	价格:175
店名:南京家墅会精品别墅酒店	地区:秦虹村/中华门，距离中华门站370m	价格:435
店名:汉庭(南京夫子庙老门东店)	地区:夫子庙地区，距离夫子庙335m	价格:313
店名:7天优品酒店(南京奥体国际会展中心店)	地区:建邺区，距离油坊桥地铁站1.2km	价格:221
店名:探花楼酒店	地区:夫子庙地区，距离瞻园455m	价格:228
店名:落雨季节青年旅舍	地区:升州路/集庆路，距离三山街地铁站220m	价格:48
店名:汉庭优佳(南京江宁万安西路店)	地区:江宁区，距离南京南站6.7km	价格:224
店名:南京吉米大叔一居室中国风公寓	地区:夫子庙地区，距离瞻园360m	价格:248
店名:木木小屋酒店公寓(雨花客厅店)	地区:雨花台区，距离天隆寺地铁站225m	价格:298
店名:清沐精品酒店(南京丹凤街店)	地区:珠江路沿线，距离新世界百货260m	价格:269
店名:南京紫东酒店	地区:仙林大学城，距离仙鹤门地铁站880m	价格:466
店名:锦江之星品尚(南京汉中门地铁站店)	地区:莫愁湖/水西门，距离汉中门地铁站320m	价格:284
店名:瑶池山庄度假村	地区:国际慢城，1km内无地铁站	价格:428
店名:南京猫咖主题青旅	地区:夫子庙地区，距离夫子庙地铁站155m	价格:59
店名:锦江之星(南京清凉门店)	地区:草场门/龙江，距离审计学院莫愁校区925m	价格:237
店名:依山溪谷民宿	地区:南大金陵学院，距离高新开发区地铁站1.3km	价格:178
店名:怡莱酒店(南京夫子庙地铁站精品店)	地区:夫子庙地区，距离夫子庙地铁站295m	价格:269
店名:学城之恋时尚精品酒店	地区:大学城，距离文鼎广场265m	价格:165
店名:珍宝假日饭店(凤台南路店)	地区:安德门/小行，距离小行地铁站1.1km	价格:385
店名:速8酒店(南京夫子庙中华门城堡店)	地区:秦虹村/中华门，距离中华门站365m	价格:248
店名:锦江之星(南京火车站中央门店)	地区:建宁路，距离长途汽车总站655m	价格:169
店名:驿心栖酒店(夫子庙老门东店)	地区:秦虹村/中华门，距离雨花门地铁站465m	价格:268
店名:邸特家多媒体公寓(百家湖店)	地区:百家湖，距离百家湖地铁站260m	价格:369
店名:清沐精选酒店(南京雨花开发区板桥店)	地区:雨花台区，距离南京南站14.7km	价格:159
店名:蝶梦山丘飞行民宿	地区:浦口区，距离南京站18.8km	价格:507
店名:五一宾馆	地区:湖南路，距离山西路1.2km	价格:318
店名:清沐精品酒店(汉中门地铁站店)	地区:莫愁湖/水西门，距离金丝利喜来登酒店785m	价格:189
店名:清沐精品酒店(南京江宁东善桥牛首山店)	地区:江宁区，距离南京南站11.4km	价格:169
店名:新纪元大酒店(溧水店)	地区:溧水区，1km内无地铁站	价格:398
店名:罗曼豪华精品酒店(胜太路地铁站店)	地区:同曦/瑞都商业圈，距离同曦万尚城160m	价格:218
店名:深海风景酒店公寓(中山陵马群地铁站店)	地区:马群街道，距离马群地铁站70m	价格:198
店名:南京曙光薇酒店(溧水店)	地区:溧水开发区，1km内无地铁站	价格:278
店名:圃舍卿水民宿	地区:江宁区，距离禄口国际机场15.6km	价格:480
店名:射手座精品酒店(禄口机场店)	地区:江宁区，距离空港新城江宁地铁站1.5km	价格:112
店名:红枫精品酒店(迈皋桥地铁站店)	地区:和燕路，距离迈皋桥地铁站130m	价格:139
店名:锦江之星(南京江宁天印大道店)	地区:东山镇，距离天印大道地铁站1.1km	价格:160
店名:汉庭(南京徐庄地铁站店)	地区:玄武区，距离苏宁总部·徐庄地铁站405m	价格:205
店名:听涛小筑客栈(禄口机场店)	地区:江宁区，距离禄口机场地铁站1.3km	价格:89
店名:汉庭(南京鼓楼店)	地区:湖南路，距离紫峰购物广场450m	价格:254
店名:未见山石山下乡居酒店	地区:溧水区，1km内无地铁站	价格:488
店名:南京阑珊居青年旅社	地区:莫愁湖/水西门，距离金丝利喜来登酒店470m	价格:50
店名:茉莉酒店(仙林大学城店)	地区:仙林大学城，距离南京财经大学仙林校区575m	价格:158
店名:时光机国际青年旅舍(王府大街新街口地铁站店)	地区:新街口地区，距离金鹰465m	价格:60
店名:榴莲小星酒店(锁金村店)	地区:火车站/玄武湖，距离岗子村地铁站590m	价格:259
店名:一米阳光酒店公寓(河西万达店)	地区:建邺万达，距离集庆门大街地铁站275m	价格:238
店名:沃孜酒店(南京龙眠大道地铁站江宁大学城店)	地区:义乌小商品城，距离龙眠大道地铁站350m	价格:198
店名:君临国际酒店式公寓(珠江路新街口地铁站店)	地区:南大/南师大，距离珠江路地铁站185m	价格:228
店名:环宇艺美风尚公寓式酒店	地区:环宇城，距离审计学院莫愁校区560m	价格:328
店名:锦江之星品尚(南京江宁东麒路店)	地区:众彩市场，距离南京南站8.2km	价格:217
店名:紫薇曼心精品酒店公寓	地区:徐庄软件园，距离苏宁总部·徐庄地铁站1.4km	价格:238
店名:索泊阁·影院酒店(南京高铁南站店)	地区:岔路口，距离南京南站地铁站725m	价格:247
店名:南京禄口机场亚朵酒店	地区:禄口机场，距离禄口国际机场665m	价格:472
店名:南京薰衣草遇见你酒店	地区:江宁区，距离南京南站14.3km	价格:450
店名:唯爱之星主题宾馆(珠江路1912酒吧区店)	地区:珠江路沿线，距离浮桥地铁站175m	价格:140
店名:如家酒店(南京新街口张府园地铁站店)	地区:新街口地区，距离张府园地铁站335m	价格:284
店名:星程酒店(南京夫子庙水西门大街店)	地区:升州路/集庆路，距离张府园地铁站1.2km	价格:303
店名:海友酒店(南京夫子庙中华门店)	地区:秦虹村/中华门，距离中华门站155m	价格:234
店名:江南行精品酒店(南京九华山地铁站店)	地区:珠江路沿线，距离九华山地铁站40m	价格:391
店名:汤山温泉小屋公寓	地区:汤山镇，距离仙林站16.7km	价格:178
店名:寓米精品酒店公寓(南京南站雨花客厅店)	地区:雨花台区，距离天隆寺地铁站180m	价格:228
店名:月色风尚·影院酒店(新街口中心店)	地区:新街口地区，距离张府园地铁站470m	价格:234
店名:爱情海情侣主题酒店(江宁万达店)	地区:江宁万达，距离南京南站4.6km	价格:155
店名:一米阳光酒店公寓(天隆寺站雨花客厅店)	地区:雨花台区，距离天隆寺地铁站205m	价格:238
店名:汉庭(南京夫子庙景区店)	地区:夫子庙地区，距离夫子庙465m	价格:401
店名:金太隆国际酒店	地区:新街口地区，距离大行宫地铁站315m	价格:499
店名:丽锦花园酒店	地区:苜蓿园，距离苜蓿园地铁站885m	价格:336
店名:瑞轩精舍官溪精品人文客栈(南京高淳老街店)	地区:高淳老街，1km内无地铁站	价格:488
店名:蔓馨艺栈	地区:百家湖，距离百家湖地铁站405m	价格:49
店名:梧桐寓·影院酒店(新街口旗舰店)	地区:新街口地区，距离张府园地铁站440m	价格:308
店名:如家酒店(南京安德门地铁站雨花台风景区店)	地区:安德门/小行，距离安德门地铁站705m	价格:246
店名:月色风尚·影院酒店(新街口珠江路地铁站店)	地区:南大/南师大，距离珠江路地铁站180m	价格:328
店名:悠闲居花园酒店(南京禄口机场店)	地区:铜山镇，距离铜山地铁站795m	价格:118
店名:南京薇花谷精品酒店	地区:火车站/玄武湖，距离玄武门地铁站815m	价格:272
店名:LiZyy的民宿(安德门/小行店)	地区:雨花台区，距离天隆寺地铁站205m	价格:220
店名:特迷风情假日酒店(江宁大学城龙眠大道地铁站店)	地区:江宁科学园，距离龙眠大道地铁站505m	价格:129
店名:南京小点点宾馆(禄口机场店)	地区:江宁区，距离禄口机场地铁站1.4km	价格:117
店名:汉庭(南京中山东路总统府店)	地区:新街口地区，距离大行宫地铁站515m	价格:401
店名:维也纳酒店(南京南站百家湖地铁站店)	地区:江宁金鹰，距离百家湖地铁站560m	价格:334
店名:全季酒店(南京六合龙池店)	地区:龙池，距离龙池地铁站90m	价格:244
店名:灰调的民宿(夫子庙/水游城店)	地区:夫子庙地区，距离夫子庙265m	价格:249
店名:肯定精品酒店(新街口常府街地铁站店)	地区:常府街/长白街，距离常府街地铁站245m	价格:149
店名:清沐精品酒店(南京林业大学岗子村地铁站店)	地区:火车站/玄武湖，距离岗子村地铁站350m	价格:159
